sport,player,team,position,opponent,stat_type,line,odds_type,start_time
MLB,Drew Gilbert,SF,OF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Stolen Bases,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Stolen Bases,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Stolen Bases,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Total Bases,0.5,standard,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Patrick Bailey,SF,C,,Hits,0.5,standard,2026-04-30T17:35:00.000-04:00
MLB,Patrick Bailey,SF,C,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Patrick Bailey,SF,C,,Total Bases,0.5,standard,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Rafael Marchán,PHI,C,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Total Bases,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Runs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Stolen Bases,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Singles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Singles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Singles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Singles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Singles,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Singles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Singles,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Strikeouts,4,standard,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitches Thrown,101.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitches Thrown,98.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitches Thrown,93.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitches Thrown,92.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitches Thrown,86.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitches Thrown,86.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Fantasy Score,40.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Fantasy Score,35.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Fantasy Score,32.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Fantasy Score,26.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Fantasy Score,24.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Fantasy Score,19.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Hitter Fantasy Score,12.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Hitter Fantasy Score,10.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Hitter Fantasy Score,10.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Hitter Fantasy Score,9.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Luke Keaschall,MIN,IF,,Hitter Fantasy Score,9.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Hitter Fantasy Score,9.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Hitter Fantasy Score,8.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Lenyn Sosa,TOR,IF,,Hitter Fantasy Score,8.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Hitter Fantasy Score,8.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Myles Straw,TOR,OF,,Hitter Fantasy Score,8.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ryan Jeffers,MIN,C,,Hitter Fantasy Score,8.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Trevor Larnach,MIN,OF,,Hitter Fantasy Score,7.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Andrés Giménez,TOR,IF,,Hitter Fantasy Score,7.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Hitter Fantasy Score,7.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Hitter Fantasy Score,6.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Brooks Lee,MIN,IF,,Hitter Fantasy Score,6.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Hitter Fantasy Score,6.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Brandon Valenzuela,TOR,C,,Hitter Fantasy Score,6.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Hitter Fantasy Score,6.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Tristan Gray,MIN,IF,,Hitter Fantasy Score,5.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Hitter Fantasy Score,5.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Hitter Fantasy Score,5.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Hitter Fantasy Score,5,standard,2026-04-30T19:40:00.000-04:00
MLB,Luke Keaschall,MIN,IF,,Hitter Fantasy Score,5,standard,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Hitter Fantasy Score,5,standard,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Hitter Fantasy Score,5,standard,2026-04-30T19:40:00.000-04:00
MLB,Myles Straw,TOR,OF,,Hitter Fantasy Score,5,standard,2026-04-30T19:40:00.000-04:00
MLB,Ryan Jeffers,MIN,C,,Hitter Fantasy Score,5,standard,2026-04-30T19:40:00.000-04:00
MLB,Trevor Larnach,MIN,OF,,Hitter Fantasy Score,4.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Lenyn Sosa,TOR,IF,,Hitter Fantasy Score,4.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Hitter Fantasy Score,4.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Brooks Lee,MIN,IF,,Hitter Fantasy Score,3.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Andrés Giménez,TOR,IF,,Hitter Fantasy Score,3.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Hitter Fantasy Score,3,goblin,2026-04-30T19:40:00.000-04:00
MLB,Brandon Valenzuela,TOR,C,,Hitter Fantasy Score,3,goblin,2026-04-30T19:40:00.000-04:00
MLB,Tristan Gray,MIN,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Trevor Larnach,MIN,OF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Lenyn Sosa,TOR,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Luke Keaschall,MIN,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Myles Straw,TOR,OF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Ryan Jeffers,MIN,C,,Hitter Fantasy Score,2.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Tristan Gray,MIN,IF,,Hitter Fantasy Score,1.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Hitter Fantasy Score,1.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Brooks Lee,MIN,IF,,Hitter Fantasy Score,1.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Brandon Valenzuela,TOR,C,,Hitter Fantasy Score,1.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Andrés Giménez,TOR,IF,,Hitter Fantasy Score,1.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Hitter Fantasy Score,1.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitching Outs,17.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitching Outs,17.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman + Bailey Ober,TOR/MIN,P,,Pitcher Strikeouts (Combo),9.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Strikeouts,8.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Strikeouts,7.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Hits Allowed,7.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Hits Allowed,7.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Strikeouts,6.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Strikeouts,6.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Hits Allowed,6.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Hits Allowed,6.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Strikeouts,5.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Hits Allowed,5.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Strikeouts,5.5,standard,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Hits Allowed,5.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Hits Allowed,4.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Strikeouts,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Total Bases,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,George Springer,TOR,OF,,Total Bases,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Total Bases,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Total Bases,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Total Bases,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Pitcher Strikeouts,4.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,George Springer,TOR,OF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Hits+Runs+RBIs,4.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Brooks Lee,MIN,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Brooks Lee,MIN,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Luke Keaschall,MIN,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Royce Lewis,MIN,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Royce Lewis,MIN,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ryan Jeffers,MIN,C,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ryan Jeffers,MIN,C,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Trevor Larnach,MIN,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Trevor Larnach,MIN,OF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Andrés Giménez,TOR,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Andrés Giménez,TOR,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Pitcher Strikeouts,3.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,George Springer,TOR,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,George Springer,TOR,OF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Tyler Heineman,TOR,C,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Yohendrick Piñango,TOR,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Yohendrick Piñango,TOR,OF,,Total Bases,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Earned Runs Allowed,3.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Hits Allowed,3.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Kevin Gausman,TOR,P,,Hits Allowed,3.5,goblin,2026-04-30T19:40:00.000-04:00
MLB,Bailey Ober,MIN,P,,Walks Allowed,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Hitter Strikeouts,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Hitter Strikeouts,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Andrés Giménez,TOR,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Andrés Giménez,TOR,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Brooks Lee,MIN,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Brooks Lee,MIN,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Byron Buxton,MIN,OF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Daulton Varsho,TOR,OF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ernie Clement,TOR,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,George Springer,TOR,OF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Jesús Sánchez,TOR,OF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Josh Bell,MIN,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kazuma Okamoto,TOR,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Kody Clemens,MIN,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Luke Keaschall,MIN,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Luke Keaschall,MIN,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Matt Wallner,MIN,OF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Royce Lewis,MIN,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Royce Lewis,MIN,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ryan Jeffers,MIN,C,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Ryan Jeffers,MIN,C,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Trevor Larnach,MIN,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Trevor Larnach,MIN,OF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Tyler Heineman,TOR,C,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Tyler Heineman,TOR,C,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Hits,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Vladimir Guerrero Jr.,TOR,IF,,Total Bases,2.5,demon,2026-04-30T19:40:00.000-04:00
MLB,Yohendrick Piñango,TOR,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T19:40:00.000-04:00
